7,26,12,5.2068371973051075,1.8352956291094489,1.866828352592948,1.121564060681768,0.5311999019542519,0.5542488225739199,0.1236543418472612,0.13207343207787256,0.046811464767583515,0.033553660129411265,0.0,0.0,0.0,0.0,0.0,0.0,2.994767441860466,3.070581395348838,86
7,26,13,6.694482131331515,2.927232031010935,2.9714076781859142,2.206798243665531,0.87881522948837,1.1194359412720318,0.5030552858731088,0.12723437115540862,0.0781396186536361,0.03712142789449193,0.0,0.0,0.0,0.0,0.0,0.0,3.0126923076923084,3.022564102564103,78
7,26,14,9.746771439391043,4.269562529040007,4.898791748453442,2.8958167537991613,1.2289311985762679,1.3903008394837055,0.7149384007206763,0.24095268889682273,0.1251486213684986,0.11411674368610901,0.024631905630025687,0.0,0.0,0.0,0.0,0.0,2.997179487179488,3.027179487179486,78
7,26,15,10.81095573436982,5.740548662518445,5.989689352651802,3.5793169660071515,1.3910007880853361,1.5514584074425835,0.7242367700338548,0.5162207118753681,0.23055798318135456,0.03885058745310664,0.03607051587450072,0.013373024083962636,0.01158199407271764,0.0,0.0,0.0,2.9964935064935077,3.115974025974027,77
7,26,16,10.87872141795179,4.816263263404747,4.89703258474792,2.229817674488146,0.8227032607532511,0.5132112722979544,0.385826967203603,0.14593943401081577,0.04745790570910836,0.02536301569356001,0.011315587161253127,0.0,0.0,0.0,0.0,0.0,2.9972727272727284,3.2557142857142862,77
7,26,17,11.34173282517193,5.016257765655134,4.632729508425534,2.218290356214316,0.7343083455247398,0.5447855541581336,0.402966644373855,0.19338314050608998,0.07338186819798619,0.011699505205998715,0.0,0.0,0.0,0.012290016509771523,0.0,0.0,2.9998701298701307,3.2285714285714286,77
7,26,18,9.01660006644662,4.449350111091277,4.2228087340430545,2.028409715258376,0.7239985087908957,0.46778484273617577,0.33415395896382555,0.13631018267001713,0.012062763339350534,0.03412537353700502,0.0,0.0,0.0,0.0,0.0,0.0,3.000129870129871,3.2827272727272736,77
7,26,19,10.501482866236538,4.678186913612234,3.5718889286519815,2.16345192531603,0.7515770019810047,0.43119670396640064,0.5068417005803234,0.14767254594622717,0.08632892423303051,0.012407974191413686,0.0,0.0,0.024349699674375006,0.0,0.0,0.0,3.000000000000001,3.1924675324675316,77
7,26,20,11.88505759743216,5.16797330475197,4.888336858560519,3.0690992981817065,1.228068572435462,1.210337777948339,0.4631296152656916,0.287547547476299,0.051367824796613344,0.023797863568484515,0.03877466856489912,0.012611957189510786,0.02313903407474016,0.0,0.012328996611540993,0.0,3.000384615384616,3.1351282051282063,78
7,26,21,21.745584774008982,5.0488215656119095,4.194736369812227,2.188357343368099,0.7928667979233119,0.9840762020213143,0.4392311778171017,0.27256896846733425,0.10053886252533221,0.012937837724162514,0.03850815560154889,0.0,0.0,0.01189640187020516,0.0,0.0,2.997179487179488,3.1221794871794875,78
7,26,22,17.864572754147595,5.203260137847251,4.690634795622819,2.7716692855433447,0.9835512822167306,1.1023949066066203,0.39338730260995514,0.21217213336290866,0.16839875759587022,0.03759696832254865,0.02524039886814229,0.0,0.0,0.0,0.0,0.0,3.0122784810126593,2.962658227848102,79
7,26,23,19.125071206855264,5.7112053283984245,4.9195081311453865,3.237173170482176,1.157765138797704,1.8266914434873418,0.6223484707658516,0.3833229290954678,0.21181560822400067,0.04141815506053918,0.041241789496088616,0.0,0.013147552697391929,0.0,0.0,0.0,3.0666666666666673,2.9626666666666663,75
